조사명,경인로(51)_상_2
조사자,
노선,
행선,
차로,
시점,0.0000
종점,9.77
리포트간격(m),10
시작시간,2022-5-3 15:16:0
종료시간,2022-5-3 15:56:27

거리,도로현황,도로표면,소성변형,종단평탄성,,,기하구조,,,조사속도,궤적,,도로포장파손 분석결과,,HPICI,,NHPCI,SPI,,,AP종방향균열[m 아스팔트],,,,AP횡방향균열[m 아스팔트],,,,AP시공줄눈[m 아스팔트],,,,AP거북등균열[m² 아스팔트],,,,AP패칭[m² 아스팔트],,,,AP포트홀[m² 아스팔트],,,,조사시각,기하구조 2,,차로폭,분석 관심 폭,GEOFOG3D,
[km],이미지,이미지,직선자[mm],CRI[m/km],최대[m/km],평균[m/km],편경사[%],종단경사[%],곡률[1/m],속도[km/h],위도[˚],경도[˚],균열량(m²),균열율(%),아스팔트,콘크리트,NHPCI,도시고속도로,주간선도로,보조간선도로,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,비고,,평면율[deg/km],고도율[m/km],m,Width [m],종단선형[m/km],평면선형[deg/km]
0.4800,경인로(51)_상_2_v000470000.jpg,경인로(51)_상_2_s000480000.jpg,1.88,1.99,2.05,1.99,-5.69,1.59,-0.000049,45.33,37.519217811,126.913538787,0.0000,0.00,2.44,3.68,7.11,8.36,8.51,8.63,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,15.90,0.00,3.494,0.55,8.22
0.4900,경인로(51)_상_2_v000480000.jpg,경인로(51)_상_2_s000490000.jpg,2.77,3.51,3.55,3.51,-4.20,2.28,0.000072,43.94,37.519154995,126.913451499,0.0000,0.00,0.96,3.06,6.07,7.16,7.42,7.63,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.80,0.00,3.494,0.37,3.00
0.5000,경인로(51)_상_2_v000490000.jpg,경인로(51)_상_2_s000500000.jpg,4.98,11.11,11.90,11.11,-2.45,1.71,0.000318,42.47,37.519090905,126.913362600,0.0000,0.00,-4.07,0.47,3.10,1.00,1.35,2.06,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,17.10,0.00,3.639,0.75,3.82
0.5100,경인로(51)_상_2_v000500000.jpg,경인로(51)_상_2_s000510000.jpg,4.73,2.85,2.88,2.85,-2.11,0.79,-0.000310,41.50,37.519035907,126.913274770,0.0000,0.00,-1.09,3.32,6.20,7.68,7.88,8.04,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,7.90,0.00,3.639,1.97,5.49
0.5200,경인로(51)_상_2_v000510000.jpg,경인로(51)_상_2_s000520000.jpg,6.07,4.96,5.10,4.96,-2.36,0.51,0.000132,39.36,37.518976374,126.913186341,0.5100,1.34,-3.89,1.80,4.96,5.90,6.26,6.55,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0800,0.0000,0.0000,0,0.4300,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,5.10,0.00,3.639,4.40,2.80
0.5300,경인로(51)_상_2_v000520000.jpg,경인로(51)_상_2_s000530000.jpg,5.18,6.14,6.97,6.14,-2.42,0.18,0.000374,36.72,37.518906336,126.913094491,0.0000,0.00,-2.95,1.89,4.37,4.42,4.93,5.35,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,1.80,0.00,3.639,6.56,16.27
0.5400,경인로(51)_상_2_v000530000.jpg,경인로(51)_상_2_s000540000.jpg,6.00,2.61,2.72,2.61,-2.45,0.06,-0.000279,33.29,37.518862114,126.913009868,0.0000,0.00,-2.64,3.39,6.13,7.74,7.90,8.02,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,0.60,0.00,3.360,8.37,41.50
0.5500,경인로(51)_상_2_v000540000.jpg,경인로(51)_상_2_s000550000.jpg,5.83,6.33,7.07,6.33,-2.15,-0.32,0.000772,28.42,37.518794012,126.912917130,0.1200,0.32,-3.90,1.63,4.29,4.34,4.86,5.28,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1200,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,3.20,0.00,3.360,12.18,48.66
0.5600,경인로(51)_상_2_v000550000.jpg,경인로(51)_상_2_s000560000.jpg,3.98,2.84,3.10,2.84,-2.01,-1.13,0.001789,22.46,37.518746445,126.912831521,0.0000,0.00,-0.27,3.23,6.17,7.51,7.73,7.92,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,11.30,0.00,3.360,14.89,90.78
0.5700,경인로(51)_상_2_v000560000.jpg,경인로(51)_상_2_s000570000.jpg,4.16,13.27,16.31,13.27,-2.16,-2.09,0.001400,11.52,37.518690830,126.912740186,0.0000,0.00,-4.19,-0.65,2.40,1.00,1.00,1.00,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,20.90,0.00,3.360,20.43,109.48
0.5800,경인로(51)_상_2_v000570000.jpg,경인로(51)_상_2_s000580000.jpg,5.55,31.36,33.41,31.36,-2.03,-2.10,0.002725,8.02,37.518635670,126.912645715,0.3600,0.95,-10.08,-4.87,1.07,1.00,1.00,1.00,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.3600,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,21.00,0.00,3.378,57.85,108.31
0.5900,경인로(51)_상_2_v000580000.jpg,경인로(51)_상_2_s000590000.jpg,4.08,11.21,13.11,11.21,-1.85,-1.66,0.002456,10.02,37.518580235,126.912547400,0.0000,0.00,-3.29,0.15,2.91,1.00,1.00,1.25,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,16.60,0.00,3.378,74.38,124.56
0.6000,경인로(51)_상_2_v000590000.jpg,경인로(51)_상_2_s000600000.jpg,5.14,8.69,9.33,8.69,-2.02,-1.65,0.001033,4.69,37.518528369,126.912452250,0.2300,0.61,-3.76,0.79,3.67,2.54,3.22,3.78,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2300,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,16.50,0.00,3.378,99.85,149.30
0.6100,경인로(51)_상_2_v000600000.jpg,경인로(51)_상_2_s000610000.jpg,2.89,5.76,6.43,5.76,-1.88,-1.45,0.002618,7.44,37.518488327,126.912362746,0.0000,0.00,-0.07,2.06,4.74,4.86,5.32,5.71,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,14.50,0.00,3.598,99.37,134.51
0.6200,경인로(51)_상_2_v000610000.jpg,경인로(51)_상_2_s000620000.jpg,3.52,4.10,4.20,4.10,-1.78,-0.58,0.003371,6.44,37.518446121,126.912264850,0.0000,0.00,-0.10,2.82,5.65,6.64,6.95,7.20,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,5.80,0.00,3.598,100.45,120.53
0.6300,경인로(51)_상_2_v000620000.jpg,경인로(51)_상_2_s000630000.jpg,5.90,11.07,11.21,11.07,-1.81,-0.51,0.002892,13.59,37.518405624,126.912163822,0.1300,0.34,-5.15,0.42,3.20,1.03,1.85,2.52,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1300,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,5.10,0.00,3.562,71.42,110.31
0.6400,경인로(51)_상_2_v000630000.jpg,경인로(51)_상_2_s000640000.jpg,2.71,4.63,4.84,4.63,-1.63,-1.55,0.000995,13.42,37.518365939,126.912061380,0.0000,0.00,0.61,2.59,5.42,6.13,6.48,6.77,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,15.50,0.00,3.563,64.00,86.72
0.6500,경인로(51)_상_2_v000640000.jpg,경인로(51)_상_2_s000650000.jpg,5.79,5.62,5.76,5.62,-1.56,-2.39,0.000404,13.33,37.518328073,126.911958068,0.4300,1.13,-3.69,1.66,4.73,5.38,5.80,6.14,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.4300,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,23.90,0.00,3.520,45.48,52.79
0.6600,경인로(51)_상_2_v000650000.jpg,경인로(51)_상_2_s000660000.jpg,4.31,8.50,8.53,8.50,-1.67,-3.68,0.000770,13.62,37.518291018,126.911854870,0.0000,0.00,-2.33,1.41,3.95,3.18,3.80,4.31,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,36.80,0.00,3.520,46.45,23.51
0.6700,경인로(51)_상_2_v000660000.jpg,경인로(51)_상_2_s000670000.jpg,3.79,4.20,4.25,4.20,-1.75,-4.47,0.000777,11.95,37.518251816,126.911748770,0.0000,0.00,-0.43,2.80,5.59,6.60,6.91,7.16,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,44.70,0.00,3.520,34.28,11.22
0.6800,경인로(51)_상_2_v000670000.jpg,경인로(51)_상_2_s000680000.jpg,4.58,5.47,5.93,5.47,-1.44,-4.52,-0.000043,12.21,37.518214108,126.911643368,0.0000,0.00,-1.91,2.22,4.79,5.25,5.69,6.04,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,45.20,0.00,3.520,24.35,20.73
0.6900,경인로(51)_상_2_v000680000.jpg,경인로(51)_상_2_s000690000.jpg,2.96,5.46,5.83,5.46,-1.16,-4.74,-0.000353,14.69,37.518184109,126.911540534,0.0000,0.00,0.03,2.25,4.97,5.33,5.76,6.11,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,47.40,0.00,3.520,10.23,5.30
0.7000,경인로(51)_상_2_v000690000.jpg,경인로(51)_상_2_s000700000.jpg,4.41,5.56,6.12,5.56,-1.47,-4.63,0.000177,14.24,37.518152758,126.911438797,0.0000,0.00,-1.75,2.16,4.73,5.10,5.55,5.92,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,고가차도_영등포고가차도,0.00,0.00,46.30,0.00,3.520,22.25,10.51
0.7100,경인로(51)_상_2_v000700000.jpg,경인로(51)_상_2_s000710000.jpg,4.87,9.81,9.89,9.81,-2.04,-5.22,0.000120,11.69,37.518114022,126.911331997,0.0700,0.18,-3.45,0.88,3.55,2.08,2.81,3.40,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0700,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장/고가차도_영등포고가차도,0.00,0.00,52.20,0.00,3.520,30.35,3.35
0.7200,경인로(51)_상_2_v000710000.jpg,경인로(51)_상_2_s000720000.jpg,3.32,7.89,12.49,7.89,-2.42,-5.77,-0.001120,4.86,37.518092986,126.911237975,0.7541,1.98,-2.74,-0.58,3.03,1.00,1.00,1.67,0,6.8000,0.0000,0.0000,0,0.7414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,57.70,0.00,3.736,16.70,5.45
0.7300,경인로(51)_상_2_v000720000.jpg,경인로(51)_상_2_s000730000.jpg,4.38,4.45,6.90,4.45,-1.93,-5.11,0.000666,5.09,37.518063569,126.911144423,3.1404,8.26,-3.23,0.06,4.28,4.34,4.78,5.12,0,20.8314,0.2000,0.0000,0,6.7728,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.3600,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,51.10,0.00,3.736,8.74,12.56
0.7400,경인로(51)_상_2_v000730000.jpg,경인로(51)_상_2_s000740000.jpg,4.41,1.18,1.87,1.18,-1.06,-4.50,0.000324,5.73,37.518040453,126.911055957,3.4966,9.20,-1.69,1.83,6.50,6.12,6.12,6.12,0,24.4657,0.0000,0.0000,0,0.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,45.00,0.00,3.736,5.35,16.02
0.7500,경인로(51)_상_2_v000740000.jpg,경인로(51)_상_2_s000750000.jpg,3.79,1.28,1.58,1.28,-0.71,-3.67,-0.000403,7.82,37.518006831,126.910955596,2.7883,7.34,-0.68,2.13,6.84,6.44,6.44,6.44,0,13.1000,0.0000,0.0000,0,2.5828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.2100,0.0100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,36.70,0.00,3.650,46.72,23.72
0.7600,경인로(51)_상_2_v000750000.jpg,경인로(51)_상_2_s000760000.jpg,3.81,2.46,3.18,2.46,-0.82,-2.75,0.000450,10.53,37.517976290,126.910859698,2.5573,6.73,-1.23,1.50,5.92,6.42,6.47,6.50,0,14.7071,0.0000,0.0000,0,5.2657,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.5600,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,27.50,0.00,3.611,52.22,15.67
0.7700,경인로(51)_상_2_v000760000.jpg,경인로(51)_상_2_s000770000.jpg,5.87,5.39,5.92,5.39,-1.53,-1.85,0.001450,4.51,37.517907953,126.910763404,8.2743,21.77,-5.51,-0.39,4.22,4.14,4.31,4.41,0,16.1213,0.1000,0.0000,0,7.5213,0.1000,0.0000,0,0.0000,0.0000,0.0000,0,5.8600,0.0300,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,18.50,0.00,3.599,48.67,14.06
0.7800,경인로(51)_상_2_v000770000.jpg,경인로(51)_상_2_s000780000.jpg,3.55,4.41,4.94,4.41,-2.80,0.36,-0.000292,12.39,37.517851412,126.910684268,3.4607,9.11,-1.72,0.63,5.05,5.51,5.71,5.84,0,14.8243,0.1000,0.0000,0,4.1828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.5400,0.0100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,3.60,0.00,3.599,50.41,16.35
0.7900,경인로(51)_상_2_v000780000.jpg,경인로(51)_상_2_s000790000.jpg,3.79,2.62,2.93,2.62,-3.32,1.81,-0.000088,13.72,37.517802388,126.910566409,1.0100,2.66,-0.62,2.23,6.19,7.26,7.36,7.43,0,10.1000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,18.10,0.00,3.599,51.26,1.49
0.8000,경인로(51)_상_2_v000790000.jpg,경인로(51)_상_2_s000800000.jpg,3.04,4.23,6.25,4.23,-2.78,1.34,-0.000058,9.65,37.517760583,126.910459582,1.0300,2.71,-0.83,1.03,4.73,4.98,5.42,5.78,0,10.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,13.40,0.00,3.599,26.99,4.46
0.8100,경인로(51)_상_2_v000800000.jpg,경인로(51)_상_2_s000810000.jpg,2.72,5.56,5.68,5.56,-2.56,1.10,-0.000345,12.25,37.517725322,126.910362272,2.0000,5.26,-0.65,0.78,4.92,5.32,5.68,5.95,0,20.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,11.00,0.00,3.599,26.95,2.79
0.8200,경인로(51)_상_2_v000810000.jpg,경인로(51)_상_2_s000820000.jpg,2.83,3.07,3.80,3.07,-2.40,1.57,0.000518,15.04,37.517689834,126.910261453,1.9100,5.03,-0.14,1.47,5.76,6.49,6.63,6.72,0,19.1000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,15.70,0.00,3.599,26.18,0.79
0.8300,경인로(51)_상_2_v000820000.jpg,경인로(51)_상_2_s000830000.jpg,3.17,2.99,3.47,2.99,-1.89,2.21,-0.000318,19.45,37.517663449,126.910170378,1.8300,4.82,-0.40,1.63,5.90,6.65,6.76,6.83,0,18.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.10,0.00,3.599,21.39,1.31
0.8400,경인로(51)_상_2_v000830000.jpg,경인로(51)_상_2_s000840000.jpg,3.43,2.17,2.35,2.17,-1.45,2.29,0.000090,18.89,37.517625782,126.910065892,2.0000,5.26,-0.35,2.02,6.48,6.82,6.84,6.85,0,20.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.90,0.00,3.599,8.73,2.97
0.8500,경인로(51)_상_2_v000840000.jpg,경인로(51)_상_2_s000850000.jpg,4.06,2.53,2.86,2.53,-1.20,1.67,0.000162,16.13,37.517584408,126.909957334,1.8600,4.89,-1.23,1.86,6.12,6.82,6.86,6.89,0,18.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,16.70,0.00,3.599,11.62,7.04
0.8600,경인로(51)_상_2_v000850000.jpg,경인로(51)_상_2_s000860000.jpg,6.34,9.46,11.34,9.46,-0.94,0.94,-0.000066,6.94,37.517548245,126.909843878,2.0000,5.26,-6.63,-0.90,3.09,1.00,1.74,2.42,0,20.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,9.40,0.00,3.587,13.77,16.28
0.8700,경인로(51)_상_2_v000860000.jpg,경인로(51)_상_2_s000870000.jpg,9.08,7.02,8.13,7.02,-0.54,1.12,0.000327,11.31,37.517509830,126.909714216,1.7000,4.47,-9.38,0.12,3.69,3.46,4.04,4.51,0,17.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,11.20,0.00,3.579,20.13,14.26
0.8800,경인로(51)_상_2_v000870000.jpg,경인로(51)_상_2_s000880000.jpg,13.13,3.96,4.98,3.96,-0.26,1.30,0.000599,9.29,37.517472425,126.909605545,1.0000,2.63,-14.06,1.48,4.40,5.62,5.85,6.01,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,13.00,0.00,3.347,27.83,2.49
0.8900,경인로(51)_상_2_v000880000.jpg,경인로(51)_상_2_s000890000.jpg,7.53,3.33,4.09,3.33,-0.61,0.81,0.000390,4.07,37.517439230,126.909496154,11.5500,30.39,-7.40,-0.03,4.53,3.84,3.86,3.87,0,12.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,10.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,8.10,0.00,3.347,12.56,2.68
0.9000,경인로(51)_상_2_v000890000.jpg,경인로(51)_상_2_s000900000.jpg,3.42,5.60,6.89,5.60,-1.21,1.02,-0.000677,5.61,37.517404710,126.909385412,12.4400,32.74,-3.14,-1.04,3.89,3.17,3.36,3.48,0,12.8000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,11.1600,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,10.20,0.00,3.287,5.70,9.50
0.9100,경인로(51)_상_2_v000900000.jpg,경인로(51)_상_2_s000910000.jpg,4.92,5.12,5.56,5.12,-1.20,1.60,-0.001307,12.90,37.517368009,126.909281875,1.9200,5.05,-3.17,0.85,4.79,5.42,5.77,6.03,0,19.2000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,16.00,0.00,3.287,5.53,14.00
0.9200,경인로(51)_상_2_v000910000.jpg,경인로(51)_상_2_s000920000.jpg,3.56,2.75,2.75,2.75,-0.88,1.60,0.000777,12.39,37.517331634,126.909177470,1.0000,2.63,-0.28,2.31,6.32,7.34,7.42,7.48,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,16.00,0.00,3.187,3.93,8.81
0.9300,경인로(51)_상_2_v000920000.jpg,경인로(51)_상_2_s000930000.jpg,4.94,2.84,3.71,2.84,-0.78,1.67,-0.000412,12.96,37.517295196,126.909074662,1.0000,2.63,-2.27,1.93,5.65,6.84,7.04,7.18,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,16.70,0.00,3.187,0.36,14.07
0.9400,경인로(51)_상_2_v000930000.jpg,경인로(51)_상_2_s000940000.jpg,5.17,2.38,3.10,2.38,-0.71,2.32,0.000580,18.87,37.517263919,126.908980421,1.0000,2.63,-2.34,2.17,5.94,7.18,7.30,7.38,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,23.20,0.00,3.102,1.52,3.13
0.9500,경인로(51)_상_2_v000940000.jpg,경인로(51)_상_2_s000950000.jpg,4.32,1.16,1.20,1.16,-0.64,2.59,0.000393,19.37,37.517222587,126.908872376,1.0000,2.63,-0.59,3.03,7.22,7.58,7.58,7.58,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,25.90,0.00,3.102,1.58,5.37
0.9600,경인로(51)_상_2_v000950000.jpg,경인로(51)_상_2_s000960000.jpg,4.28,1.71,1.82,1.71,-0.63,2.55,-0.000001,18.44,37.517185988,126.908768462,1.0000,2.63,-0.79,2.72,6.80,7.54,7.56,7.57,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,25.50,0.00,3.102,2.75,8.66
0.9700,경인로(51)_상_2_v000960000.jpg,경인로(51)_상_2_s000970000.jpg,4.98,4.74,5.45,4.74,-0.56,2.63,-0.000560,19.53,37.517150277,126.908665907,0.8941,2.35,-2.82,1.38,4.89,5.61,5.99,6.29,0,8.9414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,26.30,0.00,3.102,3.62,1.14
